97,53,4,33,39,13,88,72,96,20,51,39,12,51,14,79,35,53,98,72,42,95,28,70,41,19,68,14,15,2,59,16,89,42,16,64,54,82,72,70,33,40,22,88,97,68,40,27,54,24
30,90,29,59,9,48,69,42,70,29,24,30,83,57,74,82,9,82,3,80,14,48,36,16,31,60,77,5,11,65,77,62,63,73,32,26,48,24,27,25,44,4,43,81,31,37,47,26,30,69
54,84,33,14,56,13,75,12,48,39,63,64,27,84,7,67,95,84,91,25,29,83,66,74,79,80,46,2,21,10,20,64,74,43,70,28,38,68,66,31,52,87,32,53,31,82,52,15,35,59
22,2,52,49,83,7,28,91,2,18,42,54,80,2,98,63,90,65,83,18,4,50,33,37,23,43,71,92,66,51,63,72,61,85,83,90,96,50,99,99,3,68,16,4,74,32,60,52,77,54
87,47,42,68,78,79,38,80,53,82,5,68,46,32,95,9,20,58,9,48,76,94,87,98,90,81,54,49,37,30,94,25,93,90,66,48,83,3,78,93,12,2,48,84,21,71,47,45,87,89
91,34,48,38,27,71,35,4,90,44,71,93,98,50,58,35,57,85,42,4,34,93,44,46,27,98,25,44,38,81,61,74,11,45,27,37,7,15,6,67,81,71,23,14,95,30,4,3,23,62
65,30,90,74,94,96,84,63,65,95,56,27,60,45,20,92,50,18,14,28,89,40,40,97,24,85,23,56,53,46,15,40,54,23,35,71,10,82,80,78,11,80,21,12,65,18,79,42,63,31
48,18,92,44,74,35,30,22,5,79,15,6,78,84,17,78,46,91,61,22,36,94,19,36,59,73,86,2,38,92,92,71,44,92,47,3,90,83,80,68,56,99,24,34,40,50,71,7,73,8
67,36,53,64,20,64,9,41,41,54,73,73,78,67,52,23,80,74,70,50,20,14,36,32,33,45,27,43,59,56,3,24,28,79,55,23,35,86,47,85,26,67,87,26,40,3,44,23,34,32
46,88,92,37,62,58,71,53,56,74,29,29,55,10,15,27,72,98,36,16,52,25,15,10,37,92,6,38,34,87,12,76,3,49,90,24,50,44,50,57,48,58,93,69,13,65,30,26,58,8
1,18,40,85,21,46,52,69,32,8,34,24,48,61,37,92,93,17,77,66,10,44,54,16,82,14,60,14,94,14,6,86,40,74,64,86,99,44,48,95,91,26,60,67,60,70,24,61,22,87
85,34,61,40,86,24,69,5,74,16,13,78,75,94,1,37,99,48,72,73,55,95,72,12,20,58,32,20,16,20,97,81,58,34,52,21,64,85,63,29,88,36,36,69,19,8,55,35,39,6
54,29,64,79,32,69,89,22,72,99,58,99,52,88,59,28,37,6,13,77,24,7,69,44,29,95,2,10,29,21,61,51,59,61,41,40,61,97,77,70,33,80,65,76,4,61,57,84,14,78
93,31,28,6,54,57,89,66,1,39,9,82,72,36,68,23,34,4,88,20,58,1,76,77,57,8,72,51,65,57,53,57,66,51,97,85,29,79,29,9,33,58,75,27,96,26,96,97,11,77
87,38,29,33,16,81,5,93,36,23,1,53,24,23,40,91,98,79,13,74,37,36,3,63,43,11,35,26,56,74,43,20,72,82,25,43,5,54,3,17,69,33,54,20,17,52,19,8,62,43
63,22,33,10,80,40,66,16,41,87,90,72,21,61,61,99,34,99,7,40,96,75,6,53,43,54,60,63,17,54,54,63,16,62,50,71,12,5,20,32,51,87,6,52,12,68,94,56,26,7
13,27,81,40,59,7,10,10,6,56,38,48,33,23,78,58,65,70,21,45,95,25,73,54,35,36,51,76,20,38,58,45,45,97,2,73,37,42,61,99,3,78,74,63,33,27,54,55,97,7
77,30,66,18,25,96,82,15,72,89,55,84,40,71,40,15,34,12,40,61,82,65,5,57,75,55,43,51,55,77,84,96,67,85,92,97,58,96,54,52,91,95,63,49,12,74,43,6,1,85
94,40,98,99,96,10,67,50,74,71,75,57,82,9,41,70,69,42,13,57,7,45,69,1,25,34,41,21,80,55,50,29,58,24,62,20,42,71,65,43,73,97,32,60,45,97,80,19,41,52
38,39,99,19,94,40,25,54,93,54,76,84,58,80,15,82,34,51,69,29,52,64,65,32,73,82,21,68,36,6,47,78,1,31,93,40,77,95,56,43,72,53,24,35,39,92,88,95,43,56
28,9,69,92,51,34,3,11,30,43,16,80,18,11,60,29,80,22,24,61,34,36,52,76,79,61,28,54,41,70,56,70,16,93,65,44,82,26,54,57,22,72,23,60,78,61,23,27,86,51
67,99,95,45,11,97,95,53,9,73,85,92,76,80,81,16,14,47,87,54,1,2,58,83,60,47,14,19,35,38,47,67,6,98,59,82,48,88,7,8,52,49,29,42,57,91,75,66,9,55
57,96,75,40,28,99,27,1,71,80,64,57,57,82,79,72,19,56,47,38,21,60,92,3,26,26,77,9,52,33,97,30,59,2,63,79,13,83,77,73,41,47,75,86,15,39,57,46,69,91
69,73,80,5,54,69,36,65,62,1,77,2,97,4,27,9,39,19,81,95,13,13,51,23,23,1,43,78,15,4,25,87,34,82,22,51,94,87,43,40,21,18,58,83,39,86,92,6,83,26
7,34,31,41,85,98,26,80,40,83,10,74,81,86,7,22,26,78,14,14,44,67,89,77,77,16,20,6,91,54,67,75,56,15,2,89,30,58,77,26,95,17,5,26,34,78,33,61,98,80
29,22,90,86,29,5,8,34,93,84,55,89,61,58,87,46,60,81,16,35,14,57,1,90,68,54,33,1,72,60,35,80,1,63,74,63,45,9,15,24,11,15,31,57,75,72,36,82,86,13
11,78,41,5,98,99,52,1,6,6,36,46,44,46,3,10,37,84,64,42,39,11,42,53,82,60,58,12,38,40,65,66,32,49,95,13,94,94,26,92,89,13,92,73,6,77,33,32,21,94
69,68,93,38,85,70,67,88,30,29,35,77,91,47,95,31,20,53,30,7,16,38,74,95,41,76,85,9,64,14,16,14,90,29,6,14,72,73,37,36,10,86,37,41,72,13,57,72,56,52
32,69,21,9,68,85,56,58,4,93,53,2,43,64,40,70,47,47,36,97,29,48,48,23,6,5,94,83,7,59,98,68,34,85,13,61,11,89,51,24,98,52,47,88,24,6,19,78,32,23
26,77,78,73,51,91,14,17,97,13,11,39,79,44,40,95,59,26,52,84,63,28,37,14,84,89,52,43,4,1,93,23,37,79,83,71,68,87,1,26,57,2,90,25,69,83,53,52,12,70
18,16,27,44,88,75,32,5,10,99,40,28,55,21,9,42,32,22,37,36,32,78,79,49,90,96,7,40,39,50,73,46,64,31,14,48,29,17,17,55,26,47,1,33,76,93,52,40,39,99
29,51,50,92,85,53,37,88,12,58,14,48,55,3,61,43,7,6,66,82,85,26,52,23,52,82,46,60,99,87,5,96,41,90,89,85,10,67,32,19,41,97,97,38,27,18,86,58,58,10
20,55,15,7,39,66,70,81,25,74,22,93,82,33,43,86,52,7,36,85,83,89,24,52,71,56,27,62,41,73,84,63,61,85,87,93,75,50,47,15,22,30,20,84,34,10,39,28,32,46
9,79,71,57,95,52,8,24,78,58,90,55,39,57,40,9,35,91,44,65,32,40,27,93,13,76,51,45,83,27,85,70,45,12,13,81,49,86,12,92,96,85,54,7,49,71,54,5,43,76
35,74,89,43,98,72,78,11,18,68,3,98,3,83,52,98,29,68,66,99,67,99,48,37,27,82,1,14,41,44,29,56,17,80,9,20,98,87,77,54,79,17,49,44,14,10,15,86,92,37
50,6,68,85,19,45,13,94,93,25,82,20,63,79,69,45,95,20,29,59,75,86,50,29,97,1,3,62,60,21,45,3,8,13,26,56,87,93,91,60,28,26,38,63,94,10,80,41,46,9
29,90,4,64,49,38,83,22,46,43,47,74,49,64,38,20,60,76,15,31,10,78,99,61,24,23,62,38,70,26,25,71,72,70,83,37,5,91,70,1,48,36,30,92,83,90,12,18,53,49
63,79,2,21,59,94,95,75,2,30,49,8,21,67,55,3,85,33,15,23,3,52,14,11,70,86,28,27,75,19,22,41,42,18,47,98,18,37,54,90,77,63,69,1,42,22,96,93,2,40
62,60,54,4,48,1,6,13,41,14,64,14,28,57,79,80,20,91,44,64,66,77,15,43,6,30,66,28,12,27,42,73,6,8,62,69,26,32,35,98,99,12,68,64,57,58,38,1,57,54
30,79,87,77,53,69,30,34,31,22,76,10,35,31,75,38,10,91,51,46,42,26,2,63,31,33,37,59,43,86,1,38,81,33,72,90,8,74,53,57,49,97,2,49,44,75,24,3,88,68
85,14,77,79,29,9,41,2,14,90,80,96,83,6,29,70,65,59,48,73,74,5,95,43,63,97,44,46,46,63,19,7,37,16,93,76,6,33,97,65,76,30,52,17,54,67,96,45,62,70
40,51,69,26,30,43,50,48,86,21,26,33,96,26,24,67,28,2,43,28,77,62,78,9,67,85,49,91,62,4,28,59,10,51,7,98,43,97,99,45,10,82,73,58,85,62,95,78,44,78
96,76,41,23,14,11,14,57,35,72,41,56,55,42,64,69,8,68,57,53,26,67,42,86,88,33,47,36,79,13,44,36,11,18,73,27,40,6,95,49,62,85,38,86,62,9,16,88,21,16
74,41,80,82,85,5,90,60,64,54,78,4,11,19,51,88,96,24,74,85,45,91,68,2,3,30,8,38,98,94,1,71,9,41,29,76,80,68,28,39,36,17,54,36,3,6,55,32,23,43
28,66,40,83,45,67,2,51,91,3,33,20,11,59,21,95,44,4,97,60,89,30,82,10,89,16,77,29,74,66,35,79,93,74,74,91,51,34,63,79,79,1,51,70,87,79,19,88,45,50
36,14,14,33,97,35,6,16,37,85,42,70,8,78,86,38,68,43,47,90,10,33,78,98,53,67,85,45,38,99,40,1,62,51,69,33,47,71,33,65,43,13,60,63,31,53,74,41,78,30
35,50,80,45,78,42,67,12,15,70,37,5,67,73,29,8,64,34,53,71,98,26,91,32,1,73,49,38,67,77,62,5,66,49,47,24,2,99,44,64,67,89,50,67,86,50,91,64,95,97
15,60,57,26,81,67,99,32,33,53,26,93,24,40,5,68,82,59,95,33,50,53,18,17,67,94,57,70,88,12,44,5,71,68,61,70,60,11,50,44,76,4,76,75,51,78,3,68,32,69
53,47,16,96,81,61,89,77,89,10,38,20,82,58,57,35,92,12,4,74,10,56,53,46,38,92,67,33,34,99,62,86,67,35,44,67,22,84,93,56,56,66,93,10,20,89,64,36,90,53
64,26,30,46,42,45,7,22,62,76,31,6,40,23,64,72,26,44,43,55,38,1,97,41,72,59,45,42,83,62,99,34,13,97,39,27,76,99,70,45,24,27,71,26,77,22,95,73,60,48
